artist_name,id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_pop,genres,track_pop,genres_list,subjectivity,polarity
Los Amigos Invisibles,0l2BHYyFjlGdnR0uunsImK,Si Tú Te Vas,0.783,0.491,5,-9.672,1,0.0351,0.044,0.000361,0.147,0.339,134.955,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,29,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",low,Neutral
Jorge Drexler,68jCHd8ltpjWwj0cDX2G1y,Nada menos,0.695,0.514,9,-9.933,1,0.0326,0.283,0.00019,0.116,0.439,132.065,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,26,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
El Hijo De La Cumbia,793VAZ2ErvDgTgJmvlwRVW,La Mara Tomaza,0.598,0.929,7,-4.382,0,0.0629,0.0072,0.406,0.369,0.655,92.603,20,latin_afrobeat nu-cumbia,19,"['latin_afrobeat', 'nu-cumbia']",low,Neutral
BaianaSystem,1sTIyJ58UqaMxjGllmkzx2,Tubarão,0.738,0.925,0,-4.205,1,0.0429,0.0125,0.836,0.153,0.704,131.065,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,36,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
BaianaSystem,7nTDFaGqZtkA0KDEays8vu,Oxe,0.765,0.912,7,-3.823,0,0.153,0.316,1.25e-06,0.0785,0.568,107.999,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,26,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
Jorge Drexler,57ypE3GdN7ZLaZou7JAu9t,Tamborero,0.833,0.579,11,-9.205,0,0.101,0.451,0.294,0.152,0.819,94.008,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,28,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Los Amigos Invisibles,6CdWVVb0fEm68YrJFHSOI2,Espérame (Extended Mix),0.75,0.775,9,-7.086,1,0.0382,0.00914,0.0061,0.075,0.962,119.982,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,26,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",low,Neutral
BaianaSystem,7kM4yhMogdpiOZu0wL1UFy,Amerikha Expressa,0.39,0.661,7,-9.916,0,0.0321,0.61,0.726,0.298,0.205,123.257,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,19,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
BaianaSystem,0AJrAnMeFDG04VHuuvrC9Y,Jah Jah Revolta,0.551,0.806,11,-8.328,0,0.0558,0.026,0.00122,0.0762,0.671,143.876,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,26,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
The Budos Band,6k0eY0m3EDzcV2tFSHGcnw,King Cobra,0.667,0.548,8,-4.813,1,0.0298,0.0181,0.739,0.206,0.823,104.668,50,afrobeat instrumental_funk instrumental_soul,0,"['afrobeat', 'instrumental_funk', 'instrumental_soul']",low,Neutral
BaianaSystem,5jPPbInoWNDVOBCyKCvvec,Nesse Mundo,0.747,0.521,2,-9.483,0,0.0325,0.638,0.0304,0.118,0.498,120.035,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,23,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
BaianaSystem,4p6AGgNYuN2y5v7dTqDMu7,Pachamama,0.75,0.855,4,-4.441,0,0.0436,0.0789,0.00157,0.0851,0.879,150.03,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,24,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
Samuca e a Selva,6N4LDYOe8pjg7qF7Y89xnO,Cais,0.714,0.431,10,-9.564,0,0.0327,0.781,0.00816,0.116,0.501,125.94,26,latin_afrobeat nova_mpb,0,"['latin_afrobeat', 'nova_mpb']",low,Neutral
The New Mastersounds,0ZIsepDdpiFV9dGhIXyFau,Fancy (feat. Spellbinder),0.537,0.744,7,-7.267,1,0.0655,0.0896,0.337,0.202,0.826,153.109,40,bboy brit_funk hammond_organ instrumental_funk,19,"['bboy', 'brit_funk', 'hammond_organ', 'instrumental_funk']",low,Neutral
Bixiga 70,6QkjoJ4fgWczKVLkN3zsGR,Tema Di Malaika,0.689,0.886,8,-8.548,0,0.0462,0.563,0.897,0.0744,0.884,107.983,29,afrobeat_brasileiro afrofuturismo_brasileiro brass_band_brasileiro brazilian_indie instrumental_funk latin_afrobeat nova_mpb,23,"['afrobeat_brasileiro', 'afrofuturismo_brasileiro', 'brass_band_brasileiro', 'brazilian_indie', 'instrumental_funk', 'latin_afrobeat', 'nova_mpb']",low,Neutral
BaianaSystem,2TPCINjlzZ9Hbp0tCRQC2b,O Carnaval Quem É Que Faz?,0.603,0.849,11,-8.917,0,0.0392,0.1,0.138,0.106,0.674,143.027,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,23,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
BaianaSystem,3A33sno00r6ooYuPjV8txe,Rádio África,0.736,0.948,7,-5.486,1,0.0443,0.0586,0.694,0.854,0.848,130.013,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,24,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
Jorge Drexler,5gqFvca45ESaMKJo40t19k,Princesa bacana,0.718,0.428,5,-13.17,1,0.0307,0.676,0.00865,0.159,0.551,139.956,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,26,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Jackie Mittoo,1vScxuyEa7X1HSP1HXLqZb,Wall Street,0.827,0.359,7,-12.863,1,0.0909,0.332,0.703,0.0911,0.684,135.421,35,dub hammond_organ reggae rocksteady,26,"['dub', 'hammond_organ', 'reggae', 'rocksteady']",low,Neutral
Los Amigos Invisibles,1JF1nELbG0d3bxg7EPLGNQ,Cachete a Cachete,0.781,0.755,7,-7.015,1,0.0395,0.564,0.00267,0.126,0.597,118.168,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,28,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",low,Neutral
Criolo,0CgaxyFnvXznq6GCM6XJeW,Coroné Antonio Bento,0.51,0.933,9,-4.89,1,0.18,0.0185,0.0,0.278,0.789,176.083,55,afrobeat_brasileiro brazilian_hip_hop brazilian_reggae latin_afrobeat manguebeat,22,"['afrobeat_brasileiro', 'brazilian_hip_hop', 'brazilian_reggae', 'latin_afrobeat', 'manguebeat']",low,Neutral
Jorge Drexler,5Tjwl3oPSCD2o0nkAbiGW0,Aquellos tiempos,0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,26,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
El Michels Affair,4bJ7tMJqfYmkKgCYzaaG4B,C.R.E.A.M.,0.571,0.508,11,-8.118,0,0.0254,0.532,0.951,0.161,0.102,96.825,49,afrobeat funk instrumental_soul,62,"['afrobeat', 'funk', 'instrumental_soul']",low,Neutral
Limoblaze,4icYKOgfJLxp44GNWEZqyJ,Grateful,0.729,0.866,9,-5.656,1,0.193,0.267,0.0,0.146,0.711,131.913,54,christian_afrobeat,0,['christian_afrobeat'],low,Neutral
CalledOut Music,5QbdIj9omsOxwpkZXGWDTU,Shout to the Lord,0.599,0.499,11,-14.386,1,0.196,0.105,0.0,0.0986,0.765,159.915,50,christian_afrobeat,42,['christian_afrobeat'],low,Neutral
Limoblaze,38hOrmc7D0YqWZ2QYdxgK2,Desire,0.699,0.858,11,-6.603,0,0.089,0.0332,0.000204,0.0978,0.432,115.113,54,christian_afrobeat,51,['christian_afrobeat'],low,Neutral
Mulatu Astatke,414J8tKHbtF16XOiHGBEso,Tezeta (Nostalgia),0.547,0.356,5,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,49,afrobeat afropop ethio-jazz world,52,"['afrobeat', 'afropop', 'ethio-jazz', 'world']",low,Neutral
TJ Cream,1gP3o6z0DgtdcOzffesabd,The Vibe,0.827,0.604,8,-8.976,0,0.244,0.643,1.86e-05,0.163,0.766,140.923,24,christian_afrobeat gospel_drill,18,"['christian_afrobeat', 'gospel_drill']",low,Neutral
Caê,5wzXA6J543VYmrDVrFN6Bg,O Caçador e a Flecha,0.795,0.598,0,-7.021,1,0.0329,0.312,0.00807,0.0552,0.883,108.992,16,afrobeat_brasileiro afrofuturismo_brasileiro,13,"['afrobeat_brasileiro', 'afrofuturismo_brasileiro']",low,Neutral
Afrocidade,0iEmk7H1cg3eiwVckWHsSe,LadoB,0.655,0.774,9,-5.295,0,0.171,0.0283,0.00235,0.0651,0.462,192.004,23,afrobeat_brasileiro afrofuturismo_brasileiro,15,"['afrobeat_brasileiro', 'afrofuturismo_brasileiro']",low,Neutral
Jor'dan Armstrong,1d27EOdOzpEGWWT59hf1xm,YOU,0.701,0.718,2,-5.677,1,0.0301,0.00647,0.0,0.173,0.608,93.028,35,christian_afrobeat christian_hip_hop,31,"['christian_afrobeat', 'christian_hip_hop']",low,Neutral
BaianaSystem,5gzOvdhMvQnNl5a8NlZLs7,BembaDub,0.353,0.721,6,-6.3,0,0.129,0.0643,0.344,0.112,0.652,170.026,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,21,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
Criolo,4VuK5i4dgHvc80zBMCcty0,Dilúvio de Solidão,0.73,0.646,9,-6.751,1,0.0345,0.669,0.00171,0.0866,0.938,98.012,55,afrobeat_brasileiro brazilian_hip_hop brazilian_reggae latin_afrobeat manguebeat,0,"['afrobeat_brasileiro', 'brazilian_hip_hop', 'brazilian_reggae', 'latin_afrobeat', 'manguebeat']",low,Neutral
Sarah Téibo,2KCyx1wmIdWUwJPM7LItHS,Belongs to You - EDM Remix,0.746,0.828,0,-6.568,1,0.0409,0.113,0.0028,0.0635,0.31,104.974,26,christian_afrobeat,23,['christian_afrobeat'],low,Neutral
Timoneki,5uz0SWG61f8sK3YG37AuuU,Mi Gente,0.498,0.695,4,-6.89,0,0.0335,0.055,9.9e-06,0.126,0.59,175.815,9,latin_afrobeat,13,['latin_afrobeat'],low,Neutral
Jorge Drexler,2v7OzJaNF7ZCXrbnsYonGw,No pienses de más,0.706,0.608,0,-8.304,1,0.031,0.227,4.36e-05,0.112,0.215,120.407,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,25,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Jorge Drexler,4DLl7PmnqhrYN6hDRO9Whu,Codo Con Codo,0.667,0.218,4,-10.563,0,0.0351,0.941,1.45e-06,0.191,0.224,113.842,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,16,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Becca Folkes,0ef9BxWhaAOvzqsDuDLp2a,12 Rounds (feat. Happi),0.725,0.611,4,-7.218,0,0.128,0.086,0.0,0.504,0.415,101.012,36,christian_afrobeat,20,['christian_afrobeat'],low,Neutral
La Misa Negra,6DU07zLVPOlPqqybYpQZDn,Dueña de Mi,0.587,0.686,9,-5.113,0,0.122,0.00428,0.00705,0.0428,0.71,183.938,14,latin_afrobeat latinx_alternative,21,"['latin_afrobeat', 'latinx_alternative']",low,Neutral
Jor'dan Armstrong,01ioXCMkGpxuKrdEO3TSob,GRACE,0.681,0.579,2,-6.141,0,0.0434,0.212,0.0,0.333,0.588,120.037,35,christian_afrobeat christian_hip_hop,18,"['christian_afrobeat', 'christian_hip_hop']",low,Neutral
Thiago França,0lG2LQ2t8sUXzVef5SYjEj,Cumbia Cumbia,0.893,0.728,5,-7.742,0,0.0893,0.327,0.000288,0.041,0.924,94.067,28,afrobeat_brasileiro brass_band_brasileiro brazilian_indie nova_mpb,0,"['afrobeat_brasileiro', 'brass_band_brasileiro', 'brazilian_indie', 'nova_mpb']",low,Neutral
Money Chicha,2Fc99kfkQ1S2RilXcd6xIU,Quieren Efectos,0.553,0.773,5,-6.446,1,0.0343,0.173,0.865,0.185,0.597,96.617,16,chicha latin_afrobeat,22,"['chicha', 'latin_afrobeat']",low,Neutral
Criolo,3x048ys8VRKBAe4JHvi8kU,Lá Vem Você,0.784,0.597,2,-6.307,1,0.068,0.685,0.000273,0.11,0.961,81.984,55,afrobeat_brasileiro brazilian_hip_hop brazilian_reggae latin_afrobeat manguebeat,0,"['afrobeat_brasileiro', 'brazilian_hip_hop', 'brazilian_reggae', 'latin_afrobeat', 'manguebeat']",low,Neutral
Breakestra,7bm92XIVukRUY8O3xEhWfX,Show & Prove,0.668,0.874,7,-2.771,1,0.0731,0.587,0.0,0.109,0.836,107.346,33,bboy,14,['bboy'],low,Neutral
Metá Metá,4cFyYjAGsKwcAoo6V8EIAr,Tristeza Não,0.719,0.202,11,-9.86,0,0.0593,0.819,0.000266,0.0692,0.806,75.073,31,brazilian_indie latin_afrobeat nova_mpb nova_musica_paulista,0,"['brazilian_indie', 'latin_afrobeat', 'nova_mpb', 'nova_musica_paulista']",low,Neutral
Africania,5w7iYWCPAuf9CYfD9LkGJH,Oxalá Babá,0.893,0.671,11,-8.777,1,0.0619,0.646,0.2,0.117,0.933,99.998,8,afrobeat_brasileiro musica_feirense,21,"['afrobeat_brasileiro', 'musica_feirense']",low,Neutral
Samuca e a Selva,60nIzfXKC0Ej75nlXfYx9V,Vem,0.596,0.358,1,-13.075,1,0.0366,0.221,0.00233,0.19,0.606,81.112,26,latin_afrobeat nova_mpb,16,"['latin_afrobeat', 'nova_mpb']",low,Neutral
Jorge Drexler,6WSzh5vVCF5CGg3Qr4ax2e,Gracias - Cara B,0.707,0.283,2,-16.795,1,0.0652,0.848,0.00054,0.339,0.796,79.771,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,26,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Jorge Drexler,1z38CbWAVCe8mJ9r4uWTAa,Durante,0.608,0.706,1,-10.1,1,0.138,0.00226,0.000728,0.329,0.504,177.914,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,23,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Los Amigos Invisibles,4PYtKS83Cg2UZa6rKrePyT,Dame el Mambo,0.738,0.868,2,-5.411,1,0.061,0.00763,0.0638,0.0844,0.802,119.988,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,24,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",low,Neutral
Juanafé,4l5OJLb3AsvfEyeAYAJHpe,Venga Mi Vida,0.698,0.542,9,-5.923,0,0.0276,0.639,0.000261,0.104,0.724,88.058,32,chilean_rock cumbia_chilena latin_afrobeat,18,"['chilean_rock', 'cumbia_chilena', 'latin_afrobeat']",low,Neutral
Afrocidade,3jDxMQEuQvVjCuTdvcD6qO,Eu Vou no Gueto,0.762,0.902,9,-4.341,0,0.0507,0.0256,3.93e-05,0.198,0.882,133.984,23,afrobeat_brasileiro afrofuturismo_brasileiro,0,"['afrobeat_brasileiro', 'afrofuturismo_brasileiro']",low,Neutral
Los Amigos Invisibles,4uvbpWSO8tnJFWwDCimjmU,Give us your money (feat. Superthriller),0.776,0.793,7,-7.276,1,0.16,0.0702,7.82e-06,0.288,0.771,112.003,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,15,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",low,Neutral
Los Amigos Invisibles,4KoSQS6Bs9ZjgkdvR7UFJM,No Es Fácil Amar,0.732,0.825,4,-7.509,0,0.0453,0.0707,0.00598,0.204,0.79,117.893,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,27,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",low,Neutral
Abayomy Afrobeat Orquestra,5o0ehnApshT6XmXu3tT2OJ,Abra Sua Cabeça,0.695,0.895,1,-8.202,1,0.048,0.116,0.734,0.311,0.962,120.069,20,afrobeat afrobeat_brasileiro afrofuturismo_brasileiro latin_afrobeat manguebeat,16,"['afrobeat', 'afrobeat_brasileiro', 'afrofuturismo_brasileiro', 'latin_afrobeat', 'manguebeat']",low,Neutral
Jorge Drexler,0T5qABWOBtr9qbTTx54PSG,Corazón de cristal,0.686,0.212,7,-16.961,1,0.0495,0.791,5.73e-05,0.288,0.189,134.12,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,26,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Calle 13,31ao406OGaNbH3p8KydsV6,Intro Crónica De Un Nacimiento,0.443,0.453,8,-9.763,0,0.12,0.532,0.0,0.167,0.477,93.877,65,latin_afrobeat latin_alternative latin_hip_hop latin_rock puerto_rican_rock rap_conciencia reggaeton rock_en_espanol,24,"['latin_afrobeat', 'latin_alternative', 'latin_hip_hop', 'latin_rock', 'puerto_rican_rock', 'rap_conciencia', 'reggaeton', 'rock_en_espanol']",low,Neutral
Los Amigos Invisibles,47zhPBoQaIgrDlRTZn3e8Z,Viajero Frecuente del Amor,0.609,0.92,5,-4.989,0,0.034,0.00647,0.143,0.194,0.661,133.924,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,23,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",low,Neutral
Newen Afrobeat,0aRBk8abP2vA3wl7GV74SA,Open Your Eyes,0.802,0.702,5,-7.722,0,0.0525,0.229,0.581,0.173,0.855,113.073,27,latin_afrobeat,20,['latin_afrobeat'],high,Neutral
The Budos Band,3n4xOoTgs35OjmOnCDj1VX,Magus Mountain,0.486,0.803,7,-6.157,1,0.0363,7.89e-05,0.854,0.222,0.253,105.904,50,afrobeat instrumental_funk instrumental_soul,0,"['afrobeat', 'instrumental_funk', 'instrumental_soul']",low,Neutral
BaianaSystem,7yEfhrMbfp8XNUrBFM7660,Vixe,0.474,0.625,0,-6.241,1,0.0443,0.87,0.00138,0.237,0.553,108.396,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,22,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
BaianaSystem,1Ob6GLRM0pdmW6Nl8hnGNj,Catraca,0.742,0.939,7,-4.784,1,0.106,0.363,0.00604,0.157,0.965,154.955,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,23,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
BaianaSystem,4UI3qMUacIIev18bDTyRRR,Capucha,0.736,0.938,2,-4.176,1,0.156,0.168,5.29e-05,0.215,0.561,104.981,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,24,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
Plastilina Mosh,0ZmZP6aTs04W4GhXygWsXJ,I´ve Got That Milton Pacheco Kinda Feeling - Melancolic Mix,0.555,0.665,3,-10.47,0,0.0622,0.0352,0.596,0.116,0.399,178.064,50,electro_latino latin_afrobeat latin_alternative mexican_rock rock_en_espanol,27,"['electro_latino', 'latin_afrobeat', 'latin_alternative', 'mexican_rock', 'rock_en_espanol']",low,Neutral
Plastilina Mosh,39xIDaeOVTKlUpSAwaG5Jr,Monster Truck,0.583,0.932,4,-7.734,0,0.0762,0.00208,0.0119,0.0674,0.492,96.899,50,electro_latino latin_afrobeat latin_alternative mexican_rock rock_en_espanol,26,"['electro_latino', 'latin_afrobeat', 'latin_alternative', 'mexican_rock', 'rock_en_espanol']",low,Neutral
BaianaSystem,5qSIn5VR4Yp1xcb7krEJQy,O Que Não Me Destrói Me Fortalece,0.737,0.571,11,-6.756,0,0.0303,0.0585,0.000707,0.126,0.655,119.054,51,afrobeat_brasileiro brazilian_indie dub_brasileiro manguebeat mpb nova_mpb pop_nacional samba_reggae,22,"['afrobeat_brasileiro', 'brazilian_indie', 'dub_brasileiro', 'manguebeat', 'mpb', 'nova_mpb', 'pop_nacional', 'samba_reggae']",low,Neutral
Jorge Drexler,16PU73LgqfTxxwqTmSp6Ch,Camino a La Paloma,0.778,0.243,9,-15.168,1,0.0596,0.64,0.00204,0.0823,0.714,166.027,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,23,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Jorge Drexler,05B4ROjViZEHFGATQzPQJI,Madre Tierra,0.594,0.305,7,-12.028,1,0.0482,0.718,0.0231,0.108,0.694,166.7,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,26,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Jackie Mittoo,2hUuLfZEqlAGqlp5aWmcaU,Killer Diller,0.591,0.748,5,-7.136,1,0.0292,0.0679,0.837,0.286,0.961,127.636,35,dub hammond_organ reggae rocksteady,19,"['dub', 'hammond_organ', 'reggae', 'rocksteady']",low,Neutral
Los Amigos Invisibles,7cn8UphRWOPeGn4hxMvY0X,Invisible Love,0.731,0.747,11,-6.612,0,0.0305,0.0136,0.0301,0.09,0.962,125.98,56,latin_afrobeat latin_alternative latin_funk latin_rock rock_en_espanol venezuelan_indie venezuelan_rock,22,"['latin_afrobeat', 'latin_alternative', 'latin_funk', 'latin_rock', 'rock_en_espanol', 'venezuelan_indie', 'venezuelan_rock']",high,Positive
Prinx Emmanuel,2Pu5TsQ90hDVUZmuNDnzJc,Kumama Papa - Tiktok refix version,0.631,0.502,5,-10.195,1,0.242,0.835,3.75e-05,0.155,0.776,156.183,46,christian_afrobeat,41,['christian_afrobeat'],low,Neutral
Cymande,4TbIOAb7FfbhHi2glq0EwA,Dove,0.439,0.475,6,-12.559,0,0.0361,0.449,0.253,0.0903,0.428,111.717,44,afrobeat jazz_funk psychedelic_soul,50,"['afrobeat', 'jazz_funk', 'psychedelic_soul']",low,Neutral
Menahan Street Band,1bZH8L8V2m454tdcSPEIl7,The Traitor,0.628,0.585,3,-8.036,0,0.0421,0.147,0.927,0.0465,0.618,100.95,59,brass_band instrumental_funk,0,"['brass_band', 'instrumental_funk']",low,Neutral
Monophonics,7DFA3k0QQtvAkItuNAwKh4,Last One Standing,0.588,0.576,6,-6.945,0,0.0367,0.218,0.0357,0.172,0.66,129.155,43,bay_area_indie instrumental_funk psychedelic_soul,47,"['bay_area_indie', 'instrumental_funk', 'psychedelic_soul']",low,Neutral
Jorge Drexler,1ZrUkIAnUCZB7vlXxzrLrK,Tu piel,0.868,0.367,5,-13.304,0,0.039,0.303,0.0066,0.0895,0.522,130.038,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,22,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
Amplexos,7sJh1Fj7dcuHnHSqL8FHf3,Segura,0.538,0.533,0,-12.113,1,0.0518,0.0184,0.0133,0.109,0.365,74.973,2,afrobeat_brasileiro,6,['afrobeat_brasileiro'],low,Neutral
Jor'dan Armstrong,41Bh60o6KY7dakdwBoIfUM,Tomorrow,0.547,0.627,10,-7.311,0,0.0359,0.0513,0.00145,0.112,0.615,174.967,35,christian_afrobeat christian_hip_hop,20,"['christian_afrobeat', 'christian_hip_hop']",low,Neutral
Breakestra,7EytAw7jpuHSPDoro79Rc0,Take My Time,0.641,0.884,7,-5.472,1,0.0602,0.0567,0.0,0.0219,0.883,104.962,33,bboy,19,['bboy'],low,Neutral
Jor'dan Armstrong,0QOkTTHHu298cUM38FZTd8,SHE,0.704,0.692,11,-6.2,0,0.186,0.223,0.0,0.0796,0.614,92.527,35,christian_afrobeat christian_hip_hop,18,"['christian_afrobeat', 'christian_hip_hop']",low,Neutral
Jorge Drexler,5IDX3criNsV6KTvV5gTfa9,Vaivén,0.561,0.346,6,-17.938,1,0.0555,0.701,0.0129,0.0922,0.775,112.232,61,cantautor latin_afrobeat latin_alternative latin_rock nueva_cancion trova,26,"['cantautor', 'latin_afrobeat', 'latin_alternative', 'latin_rock', 'nueva_cancion', 'trova']",low,Neutral
QUITAPENAS,2JiDOs6xcdRVkMVtssm7NM,Papaya,0.568,0.901,2,-5.337,1,0.0983,0.0894,0.000215,0.184,0.745,78.567,12,latin_afrobeat,17,['latin_afrobeat'],low,Neutral
Morbo y Mambo,6wuKQTG5bX38pDnOQODK3M,Rogers Nelson,0.683,0.536,4,-8.362,0,0.0465,0.115,0.692,0.179,0.845,83.986,28,argentine_indie latin_afrobeat,16,"['argentine_indie', 'latin_afrobeat']",low,Neutral
